File name,221.100
Result analysis file name,221_bl.raf
Subject,221
Gender,
Age
Memo
Free comment 1,SubjectID,221
Free comment 2,Date,01/02/1970
Free comment 3
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

1_EEG,,,uV^2,uV^2,uV^2,uV^2,uV^2,,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,
EpochNo,Stage,Time,Delta,Theta,Alpha,Beta,Gamma,,0.000000Hz,0.488281Hz,0.976563Hz,1.464844Hz,1.953125Hz,2.441406Hz,2.929688Hz,3.417969Hz,3.906250Hz,4.394531Hz,4.882813Hz,5.371094Hz,5.859375Hz,6.347656Hz,6.835938Hz,7.324219Hz,7.812500Hz,8.300781Hz,8.789063Hz,9.277344Hz,9.765625Hz,10.253906Hz,10.742188Hz,11.230469Hz,11.718750Hz,12.207031Hz,12.695313Hz,13.183594Hz,13.671875Hz,14.160156Hz,14.648438Hz,15.136719Hz,15.625000Hz,16.113281Hz,16.601563Hz,17.089844Hz,17.578125Hz,18.066406Hz,18.554688Hz,19.042969Hz,19.531250Hz,
15738,NR,4/21/2017 12:29:12,1778.100740,772.941887,137.718128,303.339820,110.191423,,2.471726,42.318924,293.096893,262.973755,27.309923,288.593536,341.411316,161.861115,104.516579,165.099350,90.919350,123.190041,87.776657,83.439552,82.813416,47.283638,164.765244,124.329071,59.344269,53.464359,14.933366,13.696692,10.861463,22.297907,22.464342,12.950188,34.097595,23.008404,22.544971,23.180487,15.044815,12.333402,12.783762,8.276031,11.143804,4.134992,27.625328,15.984106,19.861969,34.848881,25.521086,
15739,NR,4/21/2017 12:29:16,3679.698521,1432.890635,507.737177,318.661820,199.586219,,19.569965,31.705858,7.266043,21.036648,138.312668,290.488312,275.085083,824.257568,1142.049316,750.205994,199.291031,342.368591,64.919777,375.083069,257.944672,16.118067,39.318016,139.552078,197.586365,176.508301,94.624184,65.070763,86.960793,58.311455,26.261683,43.713093,52.541763,35.209442,38.972122,16.627222,16.467485,9.720831,10.493399,17.004648,6.387487,11.917648,8.808725,10.525938,7.901779,20.795219,11.575017,
15740,NR,4/21/2017 12:29:20,1428.237061,665.809934,345.944017,588.156214,169.190751,,25.162888,105.399429,122.976868,102.660782,52.346001,165.321014,247.406677,207.183075,31.618324,216.051788,177.273102,42.285690,74.595505,191.894836,207.777481,74.101067,15.328127,15.565181,44.262047,50.890800,68.917938,44.105728,81.759109,72.525887,27.744555,23.853729,71.129974,87.004425,75.818642,48.323540,52.634190,46.926250,33.079163,7.349657,7.284413,6.935317,10.699613,32.849110,58.693790,14.931570,10.642832,
15741,NR,4/21/2017 12:29:24,1881.726784,775.366936,574.986526,411.397945,273.750437,,0.538540,28.708336,97.058914,145.832703,184.343338,61.007889,303.723999,373.504150,325.704437,139.562744,222.280273,204.758087,60.050182,100.371231,13.427500,74.350365,19.893656,123.224503,179.291412,145.886017,199.774567,123.132439,59.047600,12.130149,35.015755,8.766103,6.976630,1.934310,13.662387,22.605984,65.621445,47.483143,19.136782,43.611717,63.115177,29.447048,9.461054,3.880274,26.779224,32.301933,16.614735,
15742,NR,4/21/2017 12:29:28,1601.727440,2428.457207,882.086880,829.320014,209.024542,,22.811930,72.460541,85.685913,67.867348,176.339935,295.717041,241.635406,208.818192,51.004051,120.502937,281.696075,189.834106,346.009705,656.659790,516.456665,109.195419,163.617249,125.368507,321.315765,428.511017,200.190872,68.361313,84.293228,61.135475,39.594975,81.862534,102.440323,20.783867,35.326035,71.880898,65.740578,39.671940,119.604584,128.934769,14.241399,53.250248,34.520256,11.871268,15.179950,6.158561,27.852806,
15743,NR,4/21/2017 12:29:32,2851.699024,700.919133,417.508739,536.831829,180.289828,,52.232647,63.670876,47.680687,115.361732,224.846725,656.008301,971.550293,416.844727,249.958908,82.118469,23.658306,159.296280,113.943832,12.256837,77.218437,112.689026,100.455307,90.360641,34.698772,34.897705,63.926662,68.353065,120.395546,88.421516,41.514244,14.797209,38.720993,47.344337,18.950905,7.610983,15.163817,57.412189,87.411636,83.599548,38.545635,6.845922,28.998201,43.682198,24.223299,6.148200,17.376755,
15744,NR,4/21/2017 12:29:36,2053.158688,701.916587,852.132813,446.755332,235.891851,,4.241948,46.426208,115.414253,23.876270,199.592728,298.111084,196.283997,249.628021,167.154922,340.882385,415.788818,213.825470,126.627579,39.981873,11.684115,16.604614,55.142620,133.410004,104.640312,34.054047,74.266525,203.620590,285.654114,183.325653,71.211884,24.126171,79.778770,48.066067,16.122169,25.015713,19.487736,32.037045,41.882969,15.790232,8.416411,37.325684,47.881912,14.456460,7.429595,12.703562,16.234837,
15745,NR,4/21/2017 12:29:40,1820.430664,365.936407,95.546925,164.639703,170.520359,,1.453183,17.177658,82.008453,248.376007,170.478027,176.322922,206.643906,241.977432,115.439697,309.666595,252.339966,44.034447,17.234047,44.436913,54.925430,92.417000,14.829927,45.238594,52.820049,20.477694,20.948288,15.871413,17.388958,19.047422,1.813150,10.679188,4.496545,6.839092,13.465410,8.502742,13.847706,32.382515,16.606985,5.279398,5.888904,2.883429,8.357586,10.589217,12.931791,4.133884,7.755312,
15746,NR,4/21/2017 12:29:44,1946.894111,938.820976,161.893509,326.970485,140.704388,,15.024961,15.830179,67.286354,105.895569,15.428487,135.131042,470.447083,506.004547,222.368973,331.702606,76.799271,66.256622,33.986164,224.959900,225.427567,94.315445,39.898861,147.130142,106.846275,44.524887,18.843880,23.206575,26.491592,37.847992,10.978582,10.744593,25.947287,27.351629,49.539585,35.638939,33.743027,18.211826,15.168371,10.337535,3.457018,11.345024,12.004685,13.392098,20.878244,19.122591,20.088032,
15747,NR,4/21/2017 12:29:48,2969.307560,816.572338,248.278737,310.492274,96.002712,,7.564083,12.209736,187.055252,428.396790,313.108276,259.210022,679.867920,510.377869,67.792328,345.060852,166.228516,269.203186,121.158066,94.722168,108.856972,58.634758,45.765179,39.107254,79.124756,1.916524,22.024925,41.968235,41.432224,66.943283,73.993546,44.958221,56.635551,27.940470,31.665569,20.216915,7.509446,6.030844,3.843036,4.661970,14.575109,21.335487,10.740548,14.535926,25.748568,9.609732,10.484880,
15748,NR,4/21/2017 12:29:52,1411.283387,1270.052574,472.213213,402.409842,165.501906,,2.954926,8.754004,55.650654,249.224884,99.982796,46.365128,308.633972,413.879700,126.002274,19.709242,83.080734,130.769196,90.236679,90.549713,397.437073,275.094849,44.968422,104.759003,136.237640,55.353928,102.710747,148.250458,108.631805,38.486717,18.779558,38.333740,31.051750,34.105022,65.608551,23.015104,3.455015,16.756397,22.391094,9.746753,14.893726,47.008759,56.184704,20.387054,3.291396,4.039927,12.140848,
15749,NR,4/21/2017 12:29:56,2108.543812,749.656960,241.417145,276.880979,77.275811,,9.113570,12.464663,31.442160,56.526577,169.534073,332.856567,151.545303,94.438217,377.554993,640.639648,241.541611,92.343872,164.797119,167.351257,56.788399,45.807758,79.228485,60.263233,83.076836,40.545673,33.343010,55.796951,19.990810,48.271942,43.468758,30.660362,10.638992,5.685009,21.099676,9.045964,31.999121,35.833286,23.400749,22.620970,8.480663,22.144123,18.386145,4.376188,3.170340,13.690533,15.648857,
15750,NR,4/21/2017 12:30:00,1996.226067,1391.854866,281.966019,285.794289,90.318720,,5.641503,87.374855,372.704071,334.817505,386.084930,154.300323,37.852913,179.971741,198.494446,119.090698,125.534584,225.279175,176.837067,233.598312,186.298996,156.240387,193.920868,151.553497,68.126564,29.276779,75.317978,26.416178,44.775398,16.265013,89.914673,38.471706,65.407944,17.787308,21.038857,18.032024,23.522671,12.260173,6.156518,5.050273,11.058584,18.617001,4.762506,13.980682,5.992011,12.480250,11.175781,
15751,NR,4/21/2017 12:30:04,1938.683272,908.702245,445.218397,423.327715,192.997132,,4.650860,4.973685,99.940262,284.106018,351.751831,313.432159,264.066132,308.929382,206.271393,62.301697,42.910713,56.622009,85.229454,312.525269,249.122131,143.761307,39.010654,13.352075,9.079346,21.123594,72.781921,117.420090,67.565689,78.781166,87.545937,17.992638,46.947540,87.311348,32.674572,37.733997,18.893772,26.947874,19.388264,33.082645,17.431223,20.149120,12.373672,15.327309,2.339539,21.472157,13.262045,
15752,NR,4/21/2017 12:30:08,2087.846968,1154.319210,188.611893,237.170645,105.799324,,41.020252,62.570801,44.604858,177.282379,126.822235,250.594681,18.742094,349.414612,451.416718,291.838318,314.560272,260.930450,103.903458,82.189865,232.712372,262.335999,32.174858,42.731007,137.341202,24.088310,45.471985,37.928856,25.288593,36.921707,18.912441,32.381714,15.574209,8.763301,54.722061,30.541706,6.224205,12.858325,10.382124,9.405558,8.339928,5.193436,1.922087,11.857257,7.845461,13.391384,7.767889,
15753,W,4/21/2017 12:30:12,1287.847343,420.011922,106.856814,176.483618,73.693831,,20.963463,74.563644,78.304428,206.720947,429.645508,108.552544,53.702438,87.388779,104.212891,58.798279,85.957886,103.204628,129.190353,37.942932,25.439663,72.188835,17.933189,19.327393,14.784928,28.582691,24.216215,11.404993,13.633978,19.615601,9.403337,13.075852,30.886950,34.827393,16.491463,16.042934,8.956906,5.330613,2.244099,4.431665,1.003522,5.583321,8.935981,4.634097,4.974194,9.777452,9.287177,
15754,W,4/21/2017 12:30:16,1748.444683,206.398764,56.027594,115.305292,99.683030,,3.730250,28.895557,164.864410,423.836731,305.568085,187.770737,240.866608,190.716156,81.528343,81.403275,42.994781,11.895704,38.608982,52.683716,22.555872,21.266901,16.836954,16.327171,26.223463,27.154173,8.553556,3.515963,5.114117,3.562686,8.127099,10.748938,14.015227,2.986650,11.441787,6.644385,9.018137,10.902374,8.332172,7.198053,8.301416,4.968927,1.395599,2.603565,3.362237,2.800858,10.584965,
15755,W,4/21/2017 12:30:20,595.772017,472.514301,84.339344,90.435067,78.562746,,28.451315,42.064766,50.356533,41.675499,233.566315,49.981895,72.973824,33.963131,38.962502,24.767706,7.459846,20.902161,112.352341,149.271439,64.012802,45.154160,31.122057,20.328722,29.370621,15.142294,16.775372,21.406464,12.205500,8.938437,9.871279,9.757317,5.667973,8.270497,6.905146,6.013267,3.162145,11.277412,2.301850,8.392153,12.810291,4.110576,3.359453,1.752927,3.025811,2.238423,1.389826,
15756,W,4/21/2017 12:30:24,689.369932,363.541000,83.190775,192.785363,79.318165,,2.930409,29.097425,53.093311,75.791824,45.749786,54.194519,118.307335,81.937027,123.626213,54.761463,52.811028,44.135468,95.884056,51.848240,50.424046,14.391153,37.061176,41.209599,28.587263,18.456886,2.865582,17.984598,17.446407,13.845976,12.591326,5.471684,4.505691,18.455086,31.916700,33.522930,9.809782,22.167215,20.635391,14.012586,2.806850,1.398669,5.098174,9.938534,9.181695,2.831015,1.033361,
15757,W,4/21/2017 12:30:28,1481.334518,373.095085,90.281768,238.916865,137.508328,,7.251711,98.103584,249.462936,116.765053,197.845123,156.942337,87.058197,53.065849,112.534195,303.640747,105.916496,25.162868,65.285469,88.058517,30.482023,44.223198,57.368103,34.591545,27.923361,14.367075,5.138962,18.493820,25.820776,18.697388,7.763747,2.805066,11.152180,9.526741,4.015102,12.521376,16.812231,22.304771,30.572609,34.031921,40.866432,22.928036,5.737944,8.506651,6.901945,5.661866,4.571994,
15758,W,4/21/2017 12:30:32,1557.305784,1114.448544,76.292964,287.292083,160.061062,,0.503613,17.180691,79.681641,129.465103,28.276003,185.034119,302.806915,179.991455,88.500107,321.249512,225.120239,272.100403,270.927399,93.306664,38.172668,133.245972,240.044708,52.763504,13.887226,13.346857,4.840038,16.625006,15.928907,13.150712,12.401443,21.585304,15.371531,8.273206,28.474815,43.852470,48.765244,26.622559,19.593142,18.514780,14.598213,7.870535,19.359116,6.811725,2.977845,2.234035,2.387562,
15759,W,4/21/2017 12:30:36,1227.203777,402.180709,274.188576,390.308753,180.509824,,10.786974,12.294285,46.985497,75.837654,100.701019,33.774193,179.488556,213.982224,215.755188,160.419861,187.965302,122.663322,19.739172,7.704761,16.019403,39.673161,45.668976,85.734726,64.977188,69.352997,56.304634,21.011684,36.895363,50.102417,40.521481,13.891163,35.164173,65.786133,38.668716,27.421534,27.743294,36.631187,35.092258,30.911057,27.558838,7.656603,6.623486,15.929919,12.287960,5.985996,2.956435,
15760,NR,4/21/2017 12:30:40,2100.359802,860.048542,239.901114,309.840424,149.304884,,1.531904,34.735504,155.399307,225.380539,377.396942,437.238586,238.916077,297.449585,87.979752,121.897552,123.965958,97.312347,72.262856,101.976326,213.804108,169.904175,29.092045,109.119263,66.577423,88.978882,48.051670,41.376148,25.675135,29.972843,5.846436,37.485771,41.204075,28.623087,63.998852,14.823705,9.200444,29.301039,22.207037,16.380037,3.884157,0.940809,10.857666,2.470392,10.726236,5.628310,12.108807,
15761,NR,4/21/2017 12:30:44,1738.569977,1111.910370,354.900902,225.132846,175.422451,,2.298392,29.872063,72.665085,83.452896,129.226181,180.616699,404.546692,147.108292,126.917854,286.007751,278.156464,250.165161,144.556213,79.087105,88.138390,109.559128,185.306839,189.361542,65.735992,57.889084,51.401394,41.111263,66.279167,90.177277,48.042717,11.027750,24.415283,15.785552,4.429932,12.265958,5.259072,33.823036,20.735806,27.900192,9.763529,5.143311,5.617167,5.497033,10.255774,21.095016,12.118435,
15762,NR,4/21/2017 12:30:48,1325.547506,683.192934,286.222407,265.761022,109.890723,,12.881899,20.838331,99.952553,41.836472,73.729721,70.520737,81.634460,207.741440,248.229095,306.821411,174.243286,65.995781,65.805542,18.100243,88.961838,214.504883,146.639725,70.328964,12.855959,35.777687,77.742416,84.281662,61.952988,17.924536,8.543118,28.188105,35.219433,15.854910,8.049704,10.439356,19.623198,40.713818,24.681955,12.062895,18.673910,6.044143,10.074866,15.507469,6.985254,9.920250,3.721757,
15763,NR,4/21/2017 12:30:52,1436.442095,635.326927,95.887698,212.342637,137.302807,,0.715729,22.990492,45.411690,240.233948,339.828552,410.001709,92.532272,39.778187,94.154991,88.719528,62.790726,17.663738,125.479752,120.308937,30.448193,31.942207,94.690506,140.891495,73.902100,10.934111,24.281548,18.314802,15.711927,10.874170,15.771140,13.110674,2.385651,24.338943,59.303696,12.614479,31.709038,28.879812,6.709840,3.688347,3.809315,1.715330,8.077578,3.551819,9.447708,2.383231,0.617176,
15764,NR,4/21/2017 12:30:56,2122.259007,738.162687,292.738047,323.308310,241.869551,,2.126505,21.324858,75.123947,163.843552,214.220367,253.669830,266.981201,76.699951,11.334907,302.477997,736.582397,116.442825,201.252396,177.772751,80.861671,27.683350,9.701975,45.558743,78.888977,49.909290,88.802597,65.189148,41.120373,37.920376,9.796263,11.630230,14.413136,3.809966,34.616215,43.454029,71.864998,40.342491,2.046724,14.145636,8.729288,12.219740,18.512157,19.361465,11.591633,4.512422,12.058180,
15765,NR,4/21/2017 12:31:00,2954.866776,975.072521,551.582928,330.732087,185.611097,,7.504178,19.652523,26.838818,47.893822,437.825806,608.674500,392.365540,230.607834,413.315002,562.905273,214.787659,57.874115,108.649857,234.620193,277.501617,81.895065,58.463268,81.301407,74.766998,78.987732,197.260223,69.700409,46.817772,101.983673,56.833118,36.537003,49.358025,28.981569,14.903854,16.175961,37.123783,28.911766,10.345913,17.707230,17.078651,15.710238,14.266940,4.822275,5.093548,15.461586,18.253746,
15766,NR,4/21/2017 12:31:04,1346.663564,1371.157650,284.198385,259.006569,238.998477,,0.128874,12.643010,34.817497,123.177101,160.959167,78.051086,64.057739,351.197510,326.488281,53.380127,141.892044,415.627289,475.338440,126.502121,31.921658,118.297585,35.787689,99.389305,68.293564,57.001297,17.834993,42.433525,31.262352,74.793953,60.872265,5.117508,13.088244,8.328546,17.652149,9.452378,7.694508,18.931131,20.513023,44.630211,33.747307,13.210855,7.249422,13.610151,23.350510,12.762838,9.667788,
15767,NR,4/21/2017 12:31:08,2880.030479,926.328350,573.786793,443.047176,193.881904,,34.310600,93.310692,114.121414,143.483994,239.328049,167.211411,529.210815,392.719452,306.827026,380.097656,513.719971,163.987289,32.844315,62.716221,149.097748,125.897606,140.474945,166.973343,84.336884,62.061546,52.782993,107.945152,131.608170,97.872231,121.516701,88.314377,22.726368,20.898342,46.544441,72.810394,48.896152,6.314195,11.008434,14.237907,22.041142,15.180819,2.304006,12.962437,29.119682,15.071496,14.616983,
15768,NR,4/21/2017 12:31:12,1901.338085,692.826203,522.305956,411.353161,138.876294,,7.127865,54.666061,226.322693,370.615082,285.033752,217.939011,365.561035,151.928299,33.524876,93.086311,102.660965,46.005653,77.301239,157.370270,160.972000,51.370590,6.870301,92.821655,100.114494,23.926600,51.800903,157.812286,128.319275,86.426872,74.020020,35.058044,48.861832,25.269585,21.407722,32.805519,13.404639,19.794903,10.860362,40.655350,36.173138,32.755749,26.293610,11.909187,23.822083,26.617062,5.664377,
15769,NR,4/21/2017 12:31:16,1485.280739,1078.744518,390.891350,367.354391,376.635031,,21.596315,37.090576,44.785980,145.909729,73.636581,47.965019,109.400024,317.593628,355.101501,198.070587,155.727112,249.791473,78.549911,92.450897,285.151215,180.595963,114.073135,18.183510,59.948414,100.303673,45.771271,48.646027,80.000313,64.245865,51.924202,59.064491,30.113674,57.547211,26.854460,8.477791,29.979721,13.877231,10.582452,6.218839,7.645350,13.459446,21.205389,12.067454,14.632528,21.542442,34.085911,
15770,NR,4/21/2017 12:31:20,2111.223087,1681.291809,383.350037,493.035829,229.446715,,3.784273,34.571388,20.287380,129.333115,513.178589,387.550323,119.516716,68.344078,102.051422,431.030396,305.359680,158.844498,243.545792,296.682739,313.174408,259.268616,176.088150,123.803772,109.883835,12.953405,20.121695,105.881966,113.350914,107.764618,23.277439,38.250828,69.913353,55.944252,40.209965,75.569870,27.251505,17.777866,11.679396,16.978731,39.278633,37.275944,12.504827,1.051832,9.222927,23.082512,17.043388,
15771,NR,4/21/2017 12:31:24,1081.567348,2474.150139,304.987433,620.419804,246.009591,,8.490118,71.935326,96.282852,69.321884,41.416264,73.425873,273.005676,87.867767,199.729309,94.119598,74.462799,281.014069,628.651367,659.534851,367.560791,121.582718,265.816528,64.290733,85.699081,64.462418,25.946819,5.608736,127.667587,75.292206,6.009667,25.966307,66.462021,42.083714,92.116470,28.274843,39.108555,81.150795,43.923759,9.203632,18.681664,37.249222,27.443384,34.154514,38.760361,18.486811,17.353752,
15772,NR,4/21/2017 12:31:28,1651.920761,1093.669495,281.032149,389.873391,184.312973,,23.715334,23.659313,212.031937,257.221130,194.894424,156.758667,412.341980,174.190491,100.714493,21.529995,98.578331,276.593933,221.859467,221.582092,109.284111,39.355545,107.423615,73.845169,43.725563,9.672217,47.173733,120.725906,29.039227,39.928459,34.492607,25.084656,37.729683,10.825959,24.234097,28.577705,43.819370,43.505737,30.278532,6.764658,15.393414,32.206429,15.405210,20.797626,18.147709,16.983326,20.119280,
15773,W,4/21/2017 12:31:32,1850.962982,469.843425,92.782747,162.874498,84.578561,,5.653984,59.337639,46.061554,105.403786,269.046051,704.119751,253.150742,154.705978,104.426270,64.207924,90.503288,57.445251,140.176849,78.226685,8.192985,81.536980,46.953426,37.450172,19.861076,11.164795,15.250739,29.078022,12.633200,10.869289,13.786702,22.886890,12.787125,26.397614,28.953979,8.961275,10.308651,4.715799,2.266070,5.115358,2.359706,2.849225,5.828099,2.190212,5.039759,12.142515,10.072220,
15774,W,4/21/2017 12:31:36,1560.558681,349.495833,43.434675,95.466368,75.269818,,4.241006,38.180012,146.091965,178.214752,115.816460,331.026459,436.942322,173.985809,62.576794,45.996292,31.727818,70.214691,123.744461,66.386642,15.067511,16.077503,25.565372,18.533154,13.906499,10.021724,3.480568,5.189043,10.386279,11.506208,2.850853,2.925275,1.773090,2.240263,4.577613,14.826978,17.456806,6.868700,1.010475,6.560225,14.797375,8.521687,7.386868,1.988496,1.360022,1.963628,1.208867,
15775,W,4/21/2017 12:31:40,1163.663620,454.323738,39.424378,87.578419,65.401545,,26.775253,46.545826,114.973694,262.467346,257.046570,69.518753,120.788635,146.520264,98.710503,7.310905,39.781124,128.739471,128.021362,98.837204,59.954796,9.966422,8.904726,10.007716,9.892040,13.677958,3.612957,5.591033,4.513430,1.761245,10.267756,6.545300,6.158727,7.235107,2.268919,8.885343,6.091585,5.956489,3.696883,1.019938,3.686350,4.651083,6.930531,18.091688,4.036727,0.942943,1.380806,
15776,W,4/21/2017 12:31:44,1077.395851,430.521659,63.184593,103.709952,114.955100,,15.463550,8.854706,80.038918,53.063751,76.860840,305.456940,134.894043,98.830315,159.617615,92.211700,67.567024,150.792618,166.194672,25.897791,37.058563,35.486023,8.260074,4.194179,2.637740,1.587631,11.800375,10.727752,13.575770,14.267998,11.225067,7.898346,2.377752,6.427229,0.352572,13.465256,7.083038,3.809323,14.005444,5.910926,7.297011,8.529584,3.466581,0.527604,6.793732,5.079524,10.686031,
15777,W,4/21/2017 12:31:48,1923.996405,231.248167,61.133547,119.214242,111.198505,,3.983041,33.635536,72.395180,190.434280,70.556358,166.338776,384.394470,500.245361,393.268341,81.331856,31.396246,38.323627,34.095509,36.283756,42.114685,45.276096,21.262005,3.056365,10.836123,7.917974,1.869949,11.485739,16.289276,15.288136,8.282475,13.136670,15.797449,16.802542,14.355139,9.515119,7.054025,3.718544,2.166884,2.348994,5.744557,10.767796,3.490978,1.568829,4.120070,3.482555,5.144093,
15778,W,4/21/2017 12:31:52,1389.205034,490.179372,119.812695,144.176659,69.063151,,0.727797,40.455849,121.059341,96.675636,347.908386,402.496429,164.407715,27.695984,25.327093,39.730907,123.447693,231.676575,127.922813,61.133213,25.815159,11.098625,17.996361,5.992048,8.544578,8.342445,15.462225,37.346851,33.468414,10.156924,15.035834,21.827263,12.566835,7.963505,1.472035,7.619102,9.403006,11.102733,17.724749,17.700607,9.656116,5.793376,3.428981,2.665572,4.618399,6.000141,4.634237,
15779,W,4/21/2017 12:31:56,2033.435516,428.432055,63.318645,122.835413,128.501080,,16.918671,97.896820,152.943237,72.919624,509.051270,591.311157,248.126892,161.179749,41.875259,105.167725,52.963783,122.298645,90.669479,58.122208,27.531366,42.208263,36.142159,34.761909,16.698025,19.501562,15.083056,4.479160,7.136536,11.156589,5.961742,5.126950,2.276714,7.838190,9.267958,2.259775,7.088764,6.917877,1.626242,5.119740,6.493590,10.873175,22.664307,15.595717,3.543027,5.178339,10.965050,
15780,W,4/21/2017 12:32:00,1129.220173,394.618175,83.134715,94.970438,73.622896,,9.792192,62.832336,148.835876,167.997452,79.170258,122.018906,122.540359,272.013000,104.508316,33.227299,16.076370,32.371204,125.707764,127.615120,36.864777,24.464329,27.165937,6.468586,13.960458,30.576777,14.343853,16.783491,5.615281,7.266502,8.548811,12.767594,13.308079,15.440775,3.597670,7.668293,5.315552,0.517374,2.616714,0.712780,4.081099,3.420013,7.448550,2.472538,5.361119,6.862808,3.379482,
15781,W,4/21/2017 12:32:04,1927.846893,288.042311,55.724044,174.667278,97.272766,,13.926525,84.217674,72.578125,230.057251,580.048096,456.663177,69.887428,140.772598,37.259964,81.853806,174.508774,116.185150,37.505791,39.267471,36.358730,14.001560,14.290730,19.574486,10.858393,4.888216,4.322112,13.680053,15.176165,8.728595,8.928904,12.865760,18.508120,7.210770,8.265644,17.830305,11.573684,5.031846,10.183980,6.977296,3.101429,10.565886,25.712715,25.149109,8.947106,1.891116,0.852513,
15782,W,4/21/2017 12:32:08,23063.807175,1857.592003,2489.460419,5817.427156,3681.294015,,6390.974609,14030.235352,2299.287109,2001.409180,2007.884766,908.328186,370.274628,247.534821,104.604965,188.093262,906.154907,909.969360,251.289703,150.522034,50.231350,42.274296,173.993607,165.556854,113.754799,507.687592,495.936096,377.826813,425.893585,474.314423,207.801910,189.380585,29.863689,7.664887,7.042958,152.912628,326.946533,590.522949,424.533875,822.929932,898.294128,631.043518,722.060669,449.898590,287.442108,189.294205,87.595901,
15783,W,4/21/2017 12:32:12,42969.757568,12176.013672,3239.818024,2605.492378,21469.083589,,953.871277,4745.329102,6991.159668,5635.447754,5974.312988,5250.401367,2888.028564,3361.351807,3521.478516,2484.375977,2117.871826,2175.369873,1997.875977,1883.515625,1641.304932,1654.343384,1284.820801,850.266846,688.516235,626.968933,463.172180,491.625793,620.317444,542.360352,495.373322,555.882141,426.530579,320.136261,302.525665,268.177429,135.329941,72.332199,92.334534,82.164680,63.558517,51.401836,15.036007,22.268639,26.060898,65.653931,106.099121,
15784,W,4/21/2017 12:32:16,1843.026892,295.133040,97.462287,111.329951,118.998126,,23.864370,48.014065,22.852907,195.447586,255.521515,420.518188,98.394135,117.958984,269.778961,341.227417,73.313133,5.553652,57.805878,75.278198,15.164609,22.508226,25.831652,50.017025,42.973801,26.462677,14.179383,9.225567,14.337421,14.280745,18.976494,18.716938,25.255625,14.118185,8.617116,3.178540,2.412568,1.433431,5.802016,9.209572,6.346303,1.626727,2.601244,4.276626,2.558074,1.171272,4.005714,
15785,W,4/21/2017 12:32:20,1539.429422,475.032523,70.115606,174.215367,105.199969,,0.692038,24.618052,56.052044,30.761143,69.459114,204.854858,573.721802,290.512634,62.477951,32.518578,194.453247,158.207123,105.270393,48.112209,83.258011,32.627460,20.596722,5.042512,21.918093,10.528316,8.177364,15.776307,7.210483,16.658962,11.764174,4.282101,9.387575,11.614330,10.023385,24.618958,23.316362,5.289691,9.108371,14.444477,10.298297,6.821454,6.935647,7.425474,9.777205,8.673660,12.198380,
15786,W,4/21/2017 12:32:24,1250.353645,1088.614136,292.964947,319.346464,184.556359,,1.249142,19.436527,52.906563,118.098091,105.241982,155.371811,337.918427,182.764938,55.321880,150.578598,72.714828,116.614426,428.132935,189.995300,39.165928,50.553883,85.977486,102.946228,75.227951,63.477520,70.724159,44.666351,41.254433,57.621124,15.221359,18.467411,28.250526,28.521006,24.387114,32.196053,36.883030,15.322710,16.205364,10.484936,3.400953,10.863934,18.851236,16.313293,21.727316,11.596158,25.875425,
15787,W,4/21/2017 12:32:28,1103.144484,290.449252,141.577250,180.995525,112.141148,,2.100013,3.124048,21.760864,62.263916,249.008057,349.038818,53.629375,102.923851,68.632622,108.821861,83.941071,97.486618,37.905594,78.621094,33.555714,12.592730,15.752296,13.160275,1.374932,14.246258,5.074669,34.580990,54.744720,13.753609,19.177004,9.940300,6.138670,18.118637,8.656738,15.771988,13.442478,8.283139,15.482147,18.892199,2.886135,4.669878,7.774935,20.698126,24.654343,3.782615,1.803198,
15788,NR,4/21/2017 12:32:32,1359.695016,861.276287,259.794667,416.100058,173.039838,,1.917452,5.668803,18.566587,67.871964,93.066383,143.101990,271.564270,74.198357,89.976196,221.923996,373.756470,124.833923,114.551102,152.503647,48.959904,63.979069,38.173252,159.594193,158.681198,24.479513,2.949508,26.705139,55.065781,72.134995,78.459732,14.633537,41.268429,57.715202,42.837151,51.948906,18.900473,11.929634,44.632004,47.399178,18.345516,7.837589,20.277340,9.646309,10.117229,9.294975,9.316586,
15789,NR,4/21/2017 12:32:36,2603.068527,1177.409294,269.473745,450.401392,252.500455,,13.569974,40.609726,99.397392,147.056992,606.389160,817.574829,337.055725,44.541985,207.931152,138.030838,164.480728,294.949768,138.854324,188.121643,226.659821,161.357269,66.620415,57.318951,43.527103,51.605026,46.343452,7.806003,14.322078,50.621384,98.775803,33.531841,33.898708,53.016106,24.193594,76.466766,28.288649,29.692209,32.511314,16.558165,13.658867,6.999794,19.172678,4.091236,9.399662,35.025890,33.895912,
