File name	00621.100
Result analysis file name	00621_baseline.raf
Subject	00621
Gender	
Age
Memo
Free comment 1	SubjectID	00621
Free comment 2	Date	01/02/1970
Free comment 3
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

1_EEG			uV^2	uV^2	uV^2	uV^2	uV^2		uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	
14617	W	12/23/2016 08:14:26	1047.917038	422.793077	49.131548	47.727716	2.417475		5.185862	41.499226	65.036934	47.602543	88.868576	193.766937	133.797211	135.787506	112.142097	127.589500	101.826508	26.365578	18.783369	42.683262	61.968544	114.472733	62.208305	43.428200	52.883087	11.025746	7.216396	11.138302	13.465808	5.228401	1.056895	4.301597	15.413841	13.362746	2.752288	1.957515	0.316550	1.517598	2.716092	1.936676	1.053278	0.700809	0.541619	0.242979	0.150841	0.599647	0.163638	
14618	W	12/23/2016 08:14:30	390.210478	205.992213	44.479016	20.239633	1.314108		1.187564	22.347816	83.028816	47.783733	42.310440	30.611181	79.464149	31.647549	8.004089	10.853458	34.159245	41.266537	46.375603	28.722025	37.654552	21.945082	16.704027	9.145806	4.178581	5.414895	10.300549	15.489384	7.351910	1.939917	3.982362	2.539226	1.474972	3.752700	0.733948	2.000768	1.737128	1.089444	1.684839	1.956520	1.140163	0.562757	0.388380	0.370581	0.256178	0.073119	0.478911	
14619	W	12/23/2016 08:14:34	1024.449598	96.412780	26.792806	19.633210	1.148553		5.152945	54.753342	153.570923	184.476257	155.866959	211.249878	147.635422	55.967743	39.484253	13.117487	8.327335	21.593445	17.382671	6.736600	11.317040	3.272504	14.427588	14.628616	7.054316	12.176131	5.206426	4.509980	3.007813	1.406945	0.485510	0.446798	3.234688	2.063658	4.262003	3.381589	0.078932	0.841089	1.072696	0.967793	0.439963	0.498062	1.097227	0.550147	0.229890	0.145209	0.323465	
14620	W	12/23/2016 08:14:38	846.458589	285.972445	83.662883	64.161703	1.430007		2.199599	3.763927	20.502357	27.494192	14.738552	49.032772	109.469315	139.752441	23.292252	242.865112	215.547668	26.855515	22.357929	11.159163	35.891106	75.369003	47.315956	33.494827	33.528946	28.337332	10.277737	10.865606	12.759467	11.186623	10.236118	8.340601	6.175675	15.817805	9.240276	3.623960	2.438808	2.621556	6.366422	2.866375	0.440914	0.945832	2.324902	0.847701	0.870986	0.605554	0.634337	
14621	W	12/23/2016 08:14:42	850.483503	431.393794	38.214646	19.035307	0.817297		1.775510	13.687138	50.167313	42.719826	22.922091	65.273590	92.341354	130.526291	136.907318	161.573227	134.365356	129.209473	131.152939	50.007561	19.770607	49.828171	35.540592	12.621861	3.262591	6.142218	4.739573	5.436913	11.037854	8.579650	2.278438	1.675214	1.682653	1.449933	1.667303	1.077739	2.607794	1.561632	0.573829	1.027843	0.725490	0.272497	2.482962	0.807946	0.237191	0.479499	0.705780	
14622	W	12/23/2016 08:14:46	606.737795	114.738899	33.813500	10.014826	0.689908		2.663531	54.779037	113.922775	52.822399	44.767586	108.479515	27.053602	30.276281	20.443209	64.322861	89.870529	30.597111	1.776466	0.945851	6.506299	37.551468	24.080502	3.445649	9.835553	20.104607	6.404459	1.328853	2.081190	1.918024	1.976368	1.410910	0.688741	0.644542	0.849887	0.168228	1.270212	1.335345	0.390189	0.640988	0.534626	0.476902	0.457094	0.332809	0.341346	0.303110	0.169896	
14623	W	12/23/2016 08:14:50	456.547876	133.770284	8.220885	9.572633	0.865834		1.235389	6.134621	40.108292	58.293941	124.427498	136.734558	29.933201	14.297436	13.918292	19.129641	13.570397	17.529909	37.184410	32.402374	10.875010	7.601802	12.317191	14.085579	1.774008	0.984043	1.228250	0.292084	2.606233	1.659859	1.450417	1.198230	0.873643	1.462900	1.310813	0.946731	0.798229	0.658906	0.321803	0.428183	0.239154	0.349617	0.315381	0.062949	0.017588	0.232995	0.355513	
14624	W	12/23/2016 08:14:54	373.657894	156.578126	34.724230	12.001747	0.742652		0.380090	5.606481	47.490391	68.887840	16.141031	9.778082	35.000061	90.319420	64.500984	28.933937	6.999667	39.561855	21.954369	16.255486	8.545254	7.460275	22.207676	28.651594	11.941618	7.550241	7.520760	5.490584	2.256263	6.589311	5.317071	4.285331	2.003245	1.014937	1.218376	0.111861	0.369154	0.557961	0.357339	0.641555	0.251868	0.579067	0.126034	0.025735	0.297587	0.105278	0.056421	
14625	W	12/23/2016 08:14:58	597.968093	87.386369	27.391864	12.509250	0.771038		0.283506	27.936434	179.635345	118.893700	16.601454	24.859650	70.273895	96.796295	49.301498	9.040176	4.629646	9.441486	13.688128	10.451978	20.920008	17.006044	4.253181	5.934447	5.691097	6.630650	3.186023	3.217865	7.042265	4.702029	2.613032	0.717815	0.402651	2.651335	3.746922	1.271999	0.621439	0.779858	0.124641	0.366062	0.719022	0.387284	0.188410	0.073617	0.083345	0.185164	0.189687	
14626	W	12/23/2016 08:15:02	651.516206	128.911300	19.330698	6.053295	0.988376		20.724014	88.734550	131.413437	180.795303	87.662231	66.585876	33.777802	9.076100	3.114616	11.951474	38.404816	34.763683	6.498366	20.700005	30.322674	9.990389	12.105042	9.144217	5.386924	6.188365	5.026273	1.816121	2.785353	2.367245	1.147341	0.672376	0.370859	0.216847	0.625357	0.537940	0.213295	0.144477	0.608060	0.650823	0.081857	0.234913	0.283727	0.413845	0.564972	0.302516	0.131431	
14627	W	12/23/2016 08:15:06	485.099220	161.100405	13.952712	11.323833	0.927932		2.046833	14.629326	39.380859	50.459293	75.608826	56.211929	77.994865	49.513550	55.976982	27.440647	37.882942	12.192816	10.741282	25.201174	23.323689	43.203522	32.245838	4.197180	9.994905	5.907717	1.823554	2.413820	2.367782	0.878657	0.561182	0.524900	0.174791	1.468729	1.522049	1.015793	1.667352	1.148238	1.025197	1.309571	0.907910	0.101233	0.077807	0.152595	0.102491	0.094978	0.030198	
14628	W	12/23/2016 08:15:10	368.387678	169.944608	13.462094	22.414463	0.793063		1.104447	4.891358	4.604188	6.328718	15.688366	33.463131	49.049042	79.644775	105.248222	44.246902	25.222975	32.444027	40.060768	19.297050	4.767962	23.263054	26.857632	12.094229	11.159886	5.444226	1.478319	1.274596	1.729181	2.747991	0.787782	1.485163	3.213954	4.128349	2.395201	1.625980	3.018172	2.237638	0.571064	0.494006	1.324956	0.657994	0.479469	0.238589	0.217343	0.102059	0.224527	
14629	W	12/23/2016 08:15:14	312.244789	183.708982	27.122510	14.623367	1.117763		3.420252	31.873661	57.846931	40.125103	10.148300	13.542311	21.651865	31.960197	39.089409	33.446541	32.560471	38.934315	68.807419	16.696815	1.392061	19.176945	17.108879	2.994747	18.597801	15.657446	3.452252	1.439683	2.907592	2.405602	1.259934	0.502753	1.956424	2.767102	1.490564	0.827170	1.488146	0.624136	0.781000	0.795807	0.304608	0.498276	0.969221	1.017094	0.336278	0.081121	0.183666	
14630	W	12/23/2016 08:15:18	1003.032418	156.714654	46.513171	19.027329	1.177174		0.882861	34.398605	76.950745	33.533119	10.149152	47.752060	103.122284	249.479187	379.897644	62.861458	4.888164	19.979227	8.048507	42.535107	24.696753	10.923412	22.201962	14.029952	14.299735	30.807701	8.862729	1.025448	0.983372	1.903212	2.930708	2.907694	1.353241	1.248058	1.823555	1.744089	3.389600	2.264322	0.875192	0.381459	1.005544	0.102577	0.718683	0.431436	0.451526	0.176103	0.154250	
14631	W	12/23/2016 08:15:22	651.412035	218.797815	39.831495	16.439921	0.869834		1.270573	8.211102	28.453152	6.348107	32.999989	77.337555	85.207909	91.226074	170.290894	120.468285	30.868969	10.543982	42.777332	65.792740	17.905466	15.006855	38.275490	16.344889	12.151062	15.755876	8.683053	3.237176	1.156248	5.235701	5.763441	2.554098	0.137721	2.213564	3.848399	2.630952	0.629348	0.606534	0.663677	0.280772	0.155594	0.321567	0.427209	0.266409	0.922648	0.566442	0.214986	
14632	W	12/23/2016 08:15:26	654.890757	158.063991	57.249850	18.114944	0.893203		0.855205	6.413504	25.775984	30.277021	49.293083	46.556171	9.295246	100.673058	229.731842	131.524109	25.350739	18.419188	36.603039	18.633362	25.542740	15.337996	23.458153	19.109886	0.959629	11.956752	9.842514	8.299282	9.330388	6.532673	11.288240	5.324869	0.996788	2.252018	1.259155	0.454375	0.945101	1.956913	1.572734	0.543316	0.482583	1.012866	0.242439	0.359098	0.262252	0.210018	0.240418	
14633	W	12/23/2016 08:15:30	539.226429	136.811548	24.369552	21.125961	0.871586		5.913437	7.547649	13.660479	33.384830	42.398514	8.772043	49.917755	129.333817	119.822342	97.743538	36.645462	9.534481	24.604538	26.065384	28.484510	12.097257	14.710505	7.197538	14.117334	6.154948	2.831395	4.242925	3.301075	1.830248	6.008963	6.904033	1.349617	0.640231	0.519039	1.474285	1.266492	0.781378	1.868082	1.884170	1.829873	1.167696	0.737314	0.143121	0.157745	0.257119	0.145766	
14634	W	12/23/2016 08:15:34	680.402302	94.764034	59.162534	20.061036	0.762950		4.400091	10.052475	29.412058	19.523134	29.712524	90.584946	80.924301	122.699310	164.497620	62.057045	70.938889	20.887793	7.207605	32.447781	8.618102	6.007902	5.599004	8.466812	5.529037	7.431087	16.640354	14.872904	6.430343	5.767029	8.020818	4.423760	1.626851	0.382865	0.852265	1.596883	1.355674	1.768993	1.777245	1.793656	0.665459	0.624928	1.192348	1.262747	0.248015	0.261344	0.228005	
14635	W	12/23/2016 08:15:38	820.045223	84.858174	26.522819	25.852036	0.726890		0.703002	25.941128	65.749039	115.891479	94.502968	122.594276	95.477280	75.103874	119.837433	76.221481	28.726265	14.372259	6.379336	14.233747	7.833328	9.547911	9.923281	12.236691	10.331621	4.095685	5.223394	3.553372	5.495276	2.162417	5.992674	2.446952	8.753124	1.932864	1.115740	0.989622	1.205318	1.605264	1.609148	1.275423	2.690093	0.640396	0.467288	0.291581	0.368497	0.357202	0.103524	
14636	W	12/23/2016 08:15:42	792.462181	114.083413	56.766765	41.865893	0.743159		2.032629	7.273901	6.993317	23.534489	136.712677	84.455513	124.866333	221.943237	111.709724	59.125584	15.847405	23.520222	21.589621	10.276581	3.952952	11.707119	4.483870	16.786520	21.766529	21.214849	20.283020	8.764834	2.931968	2.474087	1.098007	10.783893	12.145188	2.260630	0.923505	0.800864	3.334685	2.939508	0.053788	1.107664	3.735304	1.993779	0.661691	0.495393	0.395849	0.055422	0.178730	
14637	W	12/23/2016 08:15:46	770.690432	154.600771	17.850134	19.704497	0.933649		2.069268	5.107066	30.869225	84.837929	90.341820	109.608887	27.673752	148.817841	225.908966	41.353573	6.171375	17.271526	17.468639	33.154202	30.438038	29.021059	16.432531	4.265227	6.549548	1.649660	0.177533	1.868104	6.821057	6.034033	1.299747	3.431733	4.601745	1.742782	1.322963	1.493295	0.410454	0.936415	1.014898	0.602323	1.123725	1.012017	0.954450	0.478395	0.199543	0.196752	0.183005	
14638	W	12/23/2016 08:15:50	583.372112	106.640244	27.000752	23.516071	1.381068		3.704239	19.902418	50.847420	100.273102	98.530975	103.189903	102.577728	17.773846	20.422441	35.336521	34.517757	21.626965	20.404762	6.406440	1.582746	12.471837	21.640957	13.184756	9.321781	2.530195	0.940377	2.968233	4.851162	9.584816	6.125969	1.940539	1.100933	2.891804	5.073940	4.112820	2.333550	0.933571	0.953766	1.266104	0.544447	1.111639	0.381487	0.201205	0.196404	0.260346	0.213515	
14639	W	12/23/2016 08:15:54	356.002819	193.844069	16.775732	14.066894	1.156398		3.502224	30.709875	40.402473	49.441998	47.870895	47.091679	44.018051	13.987831	35.153561	35.974949	11.351507	21.746973	35.107719	38.854355	51.816345	20.963259	8.621099	10.143860	6.590458	4.581489	2.759122	2.655434	2.347656	1.807821	2.624210	3.357113	2.526682	0.761826	0.445686	0.496289	1.265836	1.615037	0.715647	0.183088	0.576955	1.250851	0.423550	0.067383	0.160081	0.115691	0.105179	
14640	W	12/23/2016 08:15:58	438.255684	97.250494	33.557578	15.500180	0.579309		12.119980	53.552181	42.724888	68.520569	104.131752	20.818445	19.573240	28.613575	27.556128	58.242580	14.522326	13.885080	2.694235	21.754032	4.734747	18.966908	23.622618	4.628386	6.964488	9.321698	5.520255	3.223910	5.038244	4.749681	5.703790	4.512121	1.439619	0.965308	0.248089	1.046274	1.124507	0.816278	1.211714	1.083113	0.707789	0.390808	0.587013	0.370668	0.131135	0.318528	0.547217	
14641	W	12/23/2016 08:16:02	464.029910	154.932417	55.579493	14.901090	0.810276		9.528501	47.840012	87.927704	66.253845	42.370510	72.863770	41.802311	24.106607	4.520570	24.224857	52.119724	37.047337	17.279819	11.226553	2.786992	13.080837	4.917750	31.921024	36.672104	22.873886	14.512135	9.240561	2.938641	2.126888	3.887382	0.955563	1.175747	0.270087	0.125487	0.509636	1.671391	1.752183	2.335778	1.903417	1.446937	0.502151	0.658732	0.979166	0.415785	0.089346	0.109686	
14642	W	12/23/2016 08:16:06	604.817416	123.647531	42.280347	18.897769	0.937926		6.125463	15.326403	10.677157	24.137407	51.122307	150.469498	195.766861	57.555534	3.972405	39.514297	56.275547	26.100937	20.269754	13.832946	22.404860	10.781383	5.361106	14.944184	9.952361	6.974833	5.614112	2.224236	7.228621	12.517742	7.720802	5.902145	3.890049	0.821338	2.155393	1.819872	0.531707	0.463419	0.864132	0.502966	0.199856	0.513406	0.720980	0.091074	0.122186	0.100817	0.198429	
14643	W	12/23/2016 08:16:10	345.340732	206.201984	55.925757	16.521409	1.069397		6.173191	15.943494	16.314974	19.194952	95.785477	26.370754	51.714581	65.868286	29.112598	13.945948	11.089668	26.122866	23.864847	13.107207	30.944881	32.749767	32.254654	32.858746	14.299016	12.907389	17.956181	6.411417	7.639160	5.842935	5.168677	0.708168	1.249592	0.594264	1.611197	3.926424	1.247881	0.687552	0.363183	0.536486	0.179514	0.757636	0.678990	1.600458	1.325079	0.806484	0.248501	
14644	W	12/23/2016 08:16:14	172.861743	226.317519	30.347837	15.537682	0.773447		3.982588	8.395994	9.926867	38.900406	7.254697	33.952255	27.135252	20.531124	10.885673	9.747303	6.132171	1.565046	11.570773	19.366615	34.351116	63.964882	42.516304	25.499653	27.483130	15.429741	6.362493	2.008377	5.059229	1.134030	0.353968	3.887315	2.737259	1.124738	2.190100	0.806337	0.651970	1.105054	0.844854	0.460958	0.242275	0.494159	0.500409	0.173259	0.118889	0.062959	0.137146	
14645	W	12/23/2016 08:16:18	439.431041	102.693909	64.932262	17.285113	0.576287		5.943518	37.756088	49.217110	112.072670	59.152454	69.352600	56.232971	21.369650	28.121176	3.813124	2.343198	8.972017	6.749414	3.940201	0.312513	3.618842	19.879992	24.333632	34.887299	29.363659	15.255566	1.388629	8.963970	5.690732	4.269706	5.377573	1.272290	1.287703	2.316315	2.110966	1.099740	0.461445	1.089391	0.343459	0.602931	0.478963	0.133336	0.162340	0.207471	0.155034	0.186156	
14646	W	12/23/2016 08:16:22	333.006844	240.542780	70.567397	18.114766	1.102158		11.925751	37.276585	12.019842	75.481140	82.314766	37.612789	14.938720	7.877357	4.837234	17.718937	42.929474	63.160172	50.730606	62.160637	26.659769	4.887831	6.060611	14.023411	12.859743	14.112214	7.672101	6.770114	10.125675	16.490343	15.396950	3.092110	1.221636	1.505140	2.517961	1.829539	1.081163	2.488277	1.905417	0.305145	0.263744	0.474237	0.215524	0.405390	0.206636	0.192946	0.409900	
14647	W	12/23/2016 08:16:26	458.410539	161.604415	45.682664	10.546574	1.365957		11.326990	56.502155	49.606586	9.570417	12.293887	38.074471	21.368439	28.718124	82.535301	105.839462	53.901695	31.422230	33.747894	13.612914	11.129470	5.155732	9.319057	28.261646	28.955471	21.584038	10.308655	6.113343	1.800925	2.750556	3.125147	2.561054	0.253485	2.078515	1.068747	0.653970	0.658483	0.303889	0.481242	0.154899	0.470904	0.414597	0.607954	0.354560	0.099285	0.138724	0.246268	
14648	W	12/23/2016 08:16:30	364.361538	135.347306	36.714888	20.285717	0.899647		2.060796	3.366049	10.676497	14.140078	12.129358	105.066360	120.769569	15.878996	35.745472	27.841404	18.747755	10.321895	16.746252	6.363537	20.262287	46.572212	26.589445	7.468008	1.023671	6.322887	9.269810	11.363281	5.328610	0.310039	4.120262	4.504562	2.682961	2.747051	1.678780	1.946364	2.047737	1.391915	1.100790	0.937881	0.355989	0.132252	0.057425	0.202600	0.315478	0.098726	0.085207	
14649	W	12/23/2016 08:16:34	222.787343	267.859157	33.667020	12.171339	0.881210		15.177900	44.357330	50.515179	28.125454	11.657915	16.654696	12.913129	9.927418	11.070379	29.759392	7.806452	15.657458	49.677193	58.445229	30.851316	37.028633	24.903812	33.627670	17.667845	2.286590	2.905477	9.670336	7.988827	4.367494	6.448297	2.144196	1.307683	2.132771	1.035532	1.235175	0.704940	1.154780	0.959967	0.188189	0.163481	0.132327	0.340293	0.449754	0.113347	0.070095	0.038810	
14650	W	12/23/2016 08:16:38	456.954290	198.612478	48.164173	14.076680	0.544624		6.923237	80.836456	111.730057	47.916351	72.515244	62.609390	18.098196	13.019541	13.465809	20.005836	16.757410	13.297760	19.841887	63.698689	57.659908	17.618593	11.467055	3.809787	11.218799	7.700546	10.412435	14.787673	5.543211	4.962357	4.757951	4.917744	1.733203	1.386673	0.833863	0.338610	0.386504	0.931741	0.563057	0.396387	0.361609	0.682809	0.284730	0.646067	0.257025	0.113074	0.243583	
14651	W	12/23/2016 08:16:42	411.491365	193.881406	46.977551	18.273963	0.700405		12.662468	53.959660	87.574371	57.036339	63.702415	62.056992	20.910786	8.151999	11.923954	4.315246	41.859604	43.274815	11.087078	10.818257	40.210434	53.346992	24.081150	4.042300	7.020379	2.708517	8.249922	15.976992	14.597021	4.099556	1.345543	2.421497	0.506395	0.354809	2.105965	0.392064	1.362597	2.078167	2.917131	3.577978	1.085016	0.214380	0.436867	0.407500	0.199840	0.100316	0.113442	
14652	W	12/23/2016 08:16:46	832.474396	124.372787	19.904198	19.990853	0.754144		12.282166	87.235626	200.683746	177.396576	103.907288	72.823715	50.019775	21.762299	16.493851	58.460449	43.691071	26.893167	16.874916	17.083496	23.318970	13.768816	15.219517	7.245275	3.968630	3.746119	6.152510	1.210243	2.381855	5.288145	1.125326	4.617476	3.017698	1.481694	1.356038	0.612879	1.069151	1.970534	2.227145	0.497902	0.997997	0.625624	0.593659	0.202115	0.233984	0.152515	0.334440	
14653	W	12/23/2016 08:16:50	616.949322	170.209159	27.655812	14.716272	1.079623		5.350087	14.982113	36.909256	72.336861	70.851784	35.126659	92.771767	158.039871	96.021118	36.575706	3.334187	14.704115	25.641781	39.539268	46.352325	6.143384	13.070725	17.555250	7.202310	13.678778	8.173235	0.474097	2.353121	1.229794	1.746787	0.600951	3.483143	3.625925	2.634540	1.217673	0.277840	0.184875	0.209123	0.410310	0.124844	0.199200	0.232023	0.430818	0.257703	0.443338	0.383966	
14654	W	12/23/2016 08:16:54	1000.682267	89.349359	16.780712	26.910158	0.675171		68.688477	276.650024	285.659943	103.546104	37.525230	57.247826	22.341866	43.012634	121.906662	37.176773	15.615205	7.820659	5.263070	21.133623	30.703247	9.471289	6.105215	7.176517	1.675739	4.398847	4.895451	1.078559	1.166061	2.378399	2.863395	4.214637	5.193054	5.975736	3.024342	1.299224	0.657781	1.348049	1.906043	0.750655	0.130529	0.503178	0.904076	0.293440	0.080160	0.278692	0.350563	
14655	W	12/23/2016 08:16:58	856.961208	227.721751	156.387354	23.297397	2.669141		20.155783	76.811050	20.796350	12.282850	94.256638	246.119766	158.963058	38.815823	76.244179	62.721237	69.950256	86.729347	26.148891	15.526876	28.353144	23.836752	23.502321	12.954991	10.669428	7.944741	15.106808	27.737944	29.572392	41.008858	35.016613	8.398139	2.253906	1.965984	3.802432	2.193155	0.769544	1.082266	0.576983	0.462285	0.154391	0.452309	0.451294	0.236344	0.143462	0.151461	0.203443	
14656	W	12/23/2016 08:17:02	376.264735	212.743841	52.701303	19.505553	0.982835		18.105631	47.887135	32.427773	44.174992	63.107742	63.233368	29.968811	7.290368	24.301538	42.961433	20.911575	29.128130	51.461639	12.870235	27.811623	46.966846	34.026184	8.083544	2.395639	3.001771	8.904169	14.480228	9.506868	9.151916	7.656351	3.623116	2.559685	1.018737	3.126918	4.209103	0.376198	0.821426	0.299892	0.930959	0.590888	0.207461	0.441490	0.616739	0.419780	0.143958	0.119204	
14657	W	12/23/2016 08:17:06	400.868504	112.543496	27.038828	10.330822	0.771486		1.948857	4.421723	56.529148	77.963348	30.632034	33.192055	7.586723	41.088264	47.753353	63.550301	38.151554	22.868401	29.139786	13.825193	8.255603	15.190975	11.340278	3.788295	8.134966	4.968437	1.775198	3.223265	9.785828	4.610353	2.675746	1.177287	0.853297	1.049611	0.330371	0.437091	0.486112	0.662963	0.770489	0.817619	0.991880	0.704467	0.422089	0.375497	0.456421	0.376333	0.419294	
14658	W	12/23/2016 08:17:10	309.953282	142.410291	20.210568	10.815892	0.927440		7.250276	18.149977	37.616127	34.418468	16.358559	63.812401	31.565922	28.742224	48.594482	23.578493	7.116629	3.021347	18.433212	46.303253	4.828703	14.471122	21.243591	17.560337	16.548725	5.486007	1.696126	1.466121	1.017871	6.847784	3.696658	0.941733	2.124586	0.532037	1.996922	1.069984	0.281982	0.614119	0.647790	0.856089	0.155851	0.124611	0.494803	0.520460	0.151895	0.083247	0.219783	
14659	W	12/23/2016 08:17:14	395.858834	141.084048	37.712635	10.176010	0.744124		13.383974	23.464874	21.032101	74.043076	121.477371	45.655724	18.000753	12.132270	38.144562	23.501778	18.406326	29.036495	34.400173	31.571415	21.338573	7.323554	1.327364	4.239276	11.847198	18.559551	3.485636	4.605858	5.966553	3.488102	1.606935	1.394614	0.675673	1.236932	1.597577	0.864397	0.171164	1.097296	1.338490	0.563320	0.186725	0.418177	0.212013	0.032324	0.060673	0.215270	0.111366	
14660	W	12/23/2016 08:17:18	387.538679	154.782723	38.793935	9.635090	0.709374		10.068867	42.651787	47.021992	49.815880	34.656754	5.359615	51.168049	39.707840	54.387932	48.253563	14.515268	13.010930	52.791458	50.102741	15.723099	2.795551	5.526962	8.179890	6.652092	7.044516	6.295225	8.881783	3.869062	10.021194	2.682154	0.556703	1.388057	1.784043	1.812679	0.592359	0.312001	0.934172	0.211464	0.158496	0.525133	0.313133	0.139080	0.181001	0.389349	0.255154	0.082266	
14661	NR	12/23/2016 08:17:22	963.707186	279.044807	27.456892	16.674711	1.054382		3.632349	33.684868	42.640453	19.399364	82.033646	279.787994	327.523621	75.088501	17.922689	40.229202	45.396847	24.241835	34.388027	44.818935	46.570499	68.468025	41.461128	14.143615	4.952743	11.097208	8.795072	0.539471	0.606697	2.635666	3.782779	2.695010	1.464730	1.408415	1.948756	3.891063	2.837085	0.250342	0.567129	0.436084	0.361511	0.094087	0.132361	0.077714	0.117666	0.168009	0.224750	
14662	NR	12/23/2016 08:17:26	1062.426248	315.571527	70.934640	62.177487	1.144511		1.079090	11.607751	106.271057	210.310532	98.206528	72.763214	117.024422	123.233856	89.249153	133.288483	100.471252	74.489632	34.555401	31.341549	50.240189	52.147354	32.524460	23.713474	16.559469	6.263184	27.749929	22.519701	5.804575	3.553616	5.043634	5.557825	6.935915	8.450788	9.813131	6.254432	5.195188	6.831972	5.452029	0.831117	1.556594	2.456440	1.122806	0.680157	0.433521	0.343470	0.262103	
14663	NR	12/23/2016 08:17:30	1125.904438	326.159065	104.465360	48.749110	2.244491		14.360401	42.968033	20.594414	35.793716	55.562485	68.185066	263.103577	367.431183	184.327835	31.245625	56.692505	61.146896	49.265717	18.027094	33.356476	70.449455	34.416031	19.309504	40.187893	26.791189	22.300043	24.349606	17.783289	9.193995	4.047238	2.627955	3.666513	9.675942	7.033311	1.343753	1.054437	4.788162	4.590917	1.082938	2.410723	4.781096	2.515945	0.780210	0.886992	1.176963	0.333252	
14664	W	12/23/2016 08:17:34	859.994845	216.754817	23.168324	16.701435	0.693960		14.325918	73.632240	138.765686	125.123566	30.863472	152.015198	173.623047	76.194008	32.851215	7.077964	49.848450	77.722771	35.644489	48.999634	23.806522	6.605328	3.770173	12.493302	7.712599	2.563560	4.237787	4.399977	2.994677	5.955688	3.016635	5.512736	1.172642	1.879441	2.323836	1.385398	0.871911	1.213918	0.902698	0.101478	0.429690	0.210083	0.147487	0.231101	0.118525	0.048679	0.151812	
14665	NR	12/23/2016 08:17:38	1033.895835	277.539696	107.935097	32.366224	1.761048		4.239492	4.640113	22.398922	42.590206	320.530640	352.163208	46.028076	148.968445	45.617710	27.209568	23.748947	44.263199	42.888824	35.063713	5.023741	9.707373	50.609070	55.345692	34.638084	41.078514	10.617968	17.748922	17.795223	14.028056	6.666413	5.585989	1.148219	6.586532	3.866532	1.001915	1.189039	3.477891	0.957473	0.767812	1.004845	2.540996	1.679300	0.516199	0.973192	0.651442	0.418847	
14666	NR	12/23/2016 08:17:42	1101.486984	413.343884	246.425541	62.942323	1.901853		1.274704	9.811234	74.841347	28.392868	112.365540	138.982651	94.257507	178.914368	122.172554	188.036285	153.712631	39.784962	69.450348	100.878540	91.688690	34.235970	20.930141	30.977335	25.397898	78.174492	85.684784	33.766674	5.053606	15.134984	28.611002	17.851395	6.944995	4.848519	3.487305	0.816719	7.725926	9.764799	3.537735	1.576024	1.373392	2.285853	1.134423	0.202278	0.542941	0.300984	0.549035	
14667	NR	12/23/2016 08:17:46	3226.738483	330.238714	127.816817	84.566182	1.848001		7.378798	8.450405	56.782402	232.586746	782.824646	669.081848	274.834106	431.562073	463.604187	183.107071	123.904999	70.154015	56.926075	47.698029	23.502707	34.872540	50.043488	31.492531	15.549332	32.064232	31.722118	21.200113	9.317122	20.733192	12.780039	8.783964	20.324753	24.475929	19.813587	2.495595	1.873195	1.824718	1.943725	0.380171	0.135157	0.797736	0.347752	0.215913	0.506737	0.459669	0.187583	
14668	NR	12/23/2016 08:17:50	933.607363	178.669291	75.761224	19.860876	1.691303		1.332297	31.262659	76.649864	88.303116	68.094177	169.235825	97.567520	108.227081	101.142395	125.417595	67.707130	32.226463	21.402670	22.639753	11.218079	31.547981	48.733036	8.078546	2.822763	4.741415	6.387433	9.428759	9.930216	27.563116	17.710285	7.885958	1.284214	1.499216	2.028749	0.910510	0.408350	0.293462	0.344331	1.214543	0.652061	0.985425	0.583063	0.568714	0.853770	0.247572	0.100938	
14669	NR	12/23/2016 08:17:54	872.254716	260.110374	77.542276	84.836454	1.836838		2.783418	21.982458	95.810272	297.337189	138.244537	42.446354	72.347740	123.962364	23.745258	11.288585	45.089958	87.918610	58.417873	25.732319	11.466744	14.995242	6.177156	23.398577	32.003853	20.466373	2.077424	9.763901	24.533489	14.337543	6.363545	3.931074	5.635892	7.537645	21.004337	24.864883	8.131748	0.642771	0.669202	2.305775	3.764273	1.305206	0.652427	1.097853	1.770890	1.020988	0.501490	
14670	NR	12/23/2016 08:17:58	1036.233440	322.877193	81.964439	55.153560	1.609633		9.040983	12.812122	178.024384	95.651924	90.406990	400.027039	133.971832	17.875294	39.232529	24.884838	43.346489	94.503128	109.634674	81.132996	10.490410	11.821350	8.445229	2.786212	4.063195	17.745829	19.281948	15.660125	9.984232	8.435712	10.856594	11.474644	1.225282	5.684681	9.842650	3.964647	3.372310	8.679104	3.786409	1.679106	1.499611	0.769374	1.491165	0.857266	0.218245	0.193247	0.415818	
