File name	0061.100
Result analysis file name	0061_baseline.raf
Subject	0061
Gender	
Age
Memo
Free comment 1	SubjectID	0061
Free comment 2	Date	01/02/1970
Free comment 3
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

1_EEG			uV^2	uV^2	uV^2	uV^2	uV^2		uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	
EpochNo	Stage	Time	Delta	Theta	Alpha	Beta	Gamma		0.000000Hz	0.488281Hz	0.976563Hz	1.464844Hz	1.953125Hz	2.441406Hz	2.929688Hz	3.417969Hz	3.906250Hz	4.394531Hz	4.882813Hz	5.371094Hz	5.859375Hz	6.347656Hz	6.835938Hz	7.324219Hz	7.812500Hz	8.300781Hz	8.789063Hz	9.277344Hz	9.765625Hz	10.253906Hz	10.742188Hz	11.230469Hz	11.718750Hz	12.207031Hz	12.695313Hz	13.183594Hz	13.671875Hz	14.160156Hz	14.648438Hz	15.136719Hz	15.625000Hz	16.113281Hz	16.601563Hz	17.089844Hz	17.578125Hz	18.066406Hz	18.554688Hz	19.042969Hz	19.531250Hz	
4125	W	12/23/2016 20:35:00	305.363575	30.251101	8.804719	8.626039	0.493861		0.285993	11.531995	8.621670	1.525154	7.910691	28.286930	82.165581	120.908386	23.664942	10.354803	10.393424	10.614226	2.608765	3.161531	2.391489	3.264815	1.240912	1.039089	5.930274	4.449398	0.610945	0.390442	0.199306	1.063878	2.090750	0.397888	1.185852	2.545330	1.229810	0.133727	0.180315	0.596115	0.363525	0.113518	0.252719	0.689864	0.464532	0.076892	0.151202	0.135903	0.108847	
4126	W	12/23/2016 20:35:04	4790.964791	19.704699	4.488058	5.398429	0.390792		13.728635	2462.883057	1432.258179	487.236572	164.598892	46.868027	85.625214	80.613464	23.397945	5.830535	1.652906	0.509476	0.653327	3.187946	7.264278	4.806407	2.346066	0.319835	0.617363	0.600777	0.340623	0.616169	1.121843	0.897731	0.910915	0.925917	0.867331	0.813854	0.870330	0.274925	0.256600	0.260291	0.147514	0.191399	0.257252	0.062782	0.167381	0.095371	0.120820	0.025693	0.060968	
4127	W	12/23/2016 20:35:08	92179.790985	132.301670	17.606015	6.743978	0.655654		7967.890137	41371.945313	32085.167969	11353.453125	4091.070801	1926.075928	806.845032	282.503937	110.661133	84.942070	67.125679	35.390602	28.936089	30.276855	16.285511	5.623989	3.954357	5.120241	6.714025	4.918330	2.558935	2.119256	2.028145	2.291078	3.690271	2.332236	0.422237	0.254929	0.603431	0.610132	0.480873	0.150747	0.631379	0.149653	0.077944	0.295820	0.118437	0.098004	0.308073	0.178178	0.031903	
4128	W	12/23/2016 20:35:12	1031.887245	41.768722	10.628282	6.807525	0.473605		61.496445	494.496857	173.659286	110.535431	146.686508	38.772484	45.632721	7.505909	5.899132	2.981446	5.717471	8.816978	10.286406	2.680430	2.020739	2.118252	5.422225	7.781585	2.642109	4.154782	4.231416	0.673307	0.286260	0.582811	0.699706	0.069760	0.283655	0.274073	1.495073	1.864071	0.859518	0.434411	0.266082	0.125742	0.189267	0.204402	0.189728	0.370072	0.162827	0.011113	0.007730	
4129	W	12/23/2016 20:35:16	520.070413	33.701804	9.091089	9.613621	0.539467		106.694267	289.078461	72.500893	21.757311	7.132330	6.014910	4.429406	57.597084	32.007294	10.062094	19.490631	9.984768	7.052166	4.059138	2.809019	1.708406	2.092773	2.807279	3.188255	2.528475	2.406742	1.450449	0.588820	0.854336	1.262267	0.982792	0.422576	0.360172	0.904693	1.577660	1.506682	0.572715	0.214247	0.913211	0.759060	0.667753	0.383037	0.097992	0.160954	0.053994	0.036082	
4130	W	12/23/2016 20:35:20	539.596143	26.542665	8.033355	4.245153	0.452911		19.828728	69.981651	202.849899	178.362991	43.253906	12.822046	6.154429	9.604715	9.730350	1.847594	4.988560	9.455162	5.464087	3.809002	4.370845	2.403664	0.493999	0.348198	0.197708	0.574875	0.282587	1.541536	3.143702	1.520443	0.970213	0.439463	0.297780	0.445267	0.134530	0.292198	0.315200	0.298999	0.133753	0.164075	0.334428	0.098340	0.268645	0.349156	0.399838	0.238296	0.035185	
4131	W	12/23/2016 20:35:24	161.844099	34.048406	7.326596	6.827386	0.669848		0.094685	38.215622	25.723309	11.184328	7.043002	29.787224	25.585302	10.450174	4.961101	1.988379	6.905659	9.837137	11.335258	3.796134	2.386304	3.335269	1.163769	1.086913	1.107622	0.741596	1.969646	1.976494	1.204456	1.036463	0.397940	0.217326	2.084319	1.052018	0.117858	0.503863	0.445212	0.619477	0.502991	0.165801	0.171873	0.232429	0.072591	0.107739	0.193279	0.197209	0.143401	
4132	W	12/23/2016 20:35:28	109.919349	24.885186	5.909588	5.794484	0.509495		6.790051	27.241983	14.200028	2.162729	3.727744	10.294691	6.218128	6.399903	11.130433	14.730978	13.812731	7.995573	1.921359	0.754350	0.551043	3.920698	4.320725	3.227341	2.194097	2.745548	1.323506	0.655971	0.356132	0.590971	0.237460	0.210208	0.545825	0.190613	0.736244	1.099981	0.286612	0.424570	0.357551	0.457265	0.406121	0.238405	0.177034	0.106890	0.395159	0.138126	0.023882	
4133	W	12/23/2016 20:35:32	565.499783	16.066875	7.963982	4.479184	0.569095		5.606716	46.391533	305.376190	83.773178	39.193733	44.665356	12.170178	5.397811	11.171931	16.731842	0.628030	2.392779	2.825390	0.636571	1.125571	3.424235	2.532663	1.539070	1.590596	1.891100	1.839725	1.128267	1.356707	0.657112	1.091072	0.339129	0.628204	0.290983	0.130326	0.102795	0.076421	0.625636	0.495023	0.065303	0.092690	0.225740	0.249387	0.232126	0.192270	0.362205	0.370945	
4134	W	12/23/2016 20:35:36	4233.650053	29.246470	5.313512	6.652438	0.619115		158.890076	1201.751465	2155.534668	684.911072	72.405800	45.436871	13.373993	15.455356	14.533773	16.208994	14.038062	7.411583	8.550612	4.826550	1.373888	0.985225	0.259060	1.604770	4.234779	1.706801	0.501560	0.531590	0.801267	0.755008	1.017286	1.348750	0.897152	0.359858	0.815715	0.576979	0.262006	0.255863	0.221776	0.296102	0.286655	0.260737	0.219453	0.219128	0.303167	0.258730	0.070369	
4135	W	12/23/2016 20:35:40	13795.354118	218.651979	31.933059	13.861477	0.391787		89.358261	3448.045898	8135.052734	860.380188	240.245880	452.559875	249.560181	98.964798	101.500374	131.798187	77.246002	50.244225	73.908928	43.094292	18.541544	12.842833	11.038497	6.901336	2.080326	1.220029	2.349812	2.575737	6.560585	11.328179	7.898717	1.346067	1.587161	2.044728	2.091467	1.851948	1.497008	1.010223	0.840840	0.656746	0.215131	0.114883	0.096593	0.104298	0.134143	0.160326	0.109914	
4136	W	12/23/2016 20:35:44	10041.023842	68.653002	28.449734	8.495127	0.561165		477.613586	1965.776978	2810.494629	3592.279785	1231.957886	213.580414	97.156525	61.363728	26.528210	17.871214	24.014475	27.588699	9.225099	6.182492	6.542923	3.654393	3.330144	2.000176	10.129075	11.240137	2.676075	2.591573	3.691622	5.263220	2.987107	2.152107	0.926742	0.386676	0.099537	0.253658	0.655386	0.742589	0.359640	0.690501	0.596593	0.140534	0.287046	0.556425	0.410917	0.136318	0.100456	
4137	W	12/23/2016 20:35:48	13624.719769	57.742129	4.337872	6.507278	0.572777		190.575623	11442.916016	1779.793945	185.657013	98.268951	33.832458	22.882524	9.081699	8.724743	19.856131	23.706287	27.784824	4.361458	3.126657	6.023763	4.439483	3.170993	4.901373	3.933577	1.100611	0.170403	1.540853	0.854700	0.561958	0.109347	0.581291	0.767288	0.573000	0.805426	1.164038	0.352877	0.157234	0.348146	0.560745	0.198365	0.178290	0.354650	0.148795	0.162566	0.127566	0.027003	
4138	W	12/23/2016 20:35:52	2379.435382	24.298949	8.225254	3.890448	0.367073		481.394043	1423.006348	624.944763	129.399353	57.494652	60.732857	28.504917	9.616673	22.958210	17.466555	5.311055	7.112777	2.910606	5.642181	5.014674	0.260126	0.715104	0.681255	1.962225	3.337735	1.838381	1.024959	1.510048	0.447964	0.066168	0.483285	1.050763	0.542695	0.254555	0.368182	0.267825	0.174095	0.141527	0.215390	0.144997	0.085499	0.041271	0.008447	0.072525	0.030765	0.008627	
4139	W	12/23/2016 20:35:56	296.539141	29.866201	5.207088	4.318305	0.667896		84.124352	122.735275	20.223688	28.438049	28.082850	13.332224	6.445909	19.100206	31.587011	11.977015	14.616913	13.978374	6.243250	1.721364	3.582549	2.473802	1.040234	0.126381	0.700247	0.413687	0.483474	1.472488	0.658900	1.173818	1.004721	0.786531	0.697126	0.375949	0.030343	0.080648	0.211929	0.287200	0.094500	0.128846	0.248245	0.212522	0.120521	0.390262	0.406767	0.139493	0.107423	
4140	W	12/23/2016 20:36:00	574.173372	25.348710	11.186254	8.898931	0.514589		34.588017	215.587128	118.705757	114.326859	47.936989	17.087534	14.553660	22.886827	8.391596	8.411318	6.285704	6.787186	3.535828	2.817910	1.170257	0.225627	1.064200	3.662555	6.085146	2.925116	0.846502	3.514517	1.445276	0.948409	1.506433	1.517889	1.817664	2.711205	1.235391	0.299107	0.090650	0.192910	0.193284	0.164768	0.076100	0.100206	0.134206	0.043203	0.055490	0.168400	0.098459	
4141	W	12/23/2016 20:36:04	67945.825409	268.726426	8.267922	6.263625	0.466109		5067.866699	36147.589844	20061.613281	7830.275879	1609.216675	613.474243	542.023926	442.610199	263.107605	249.360779	186.552979	148.807892	77.296097	28.828381	6.904373	2.588083	0.250578	1.501098	2.549926	1.976642	2.056445	1.635354	1.113361	0.640928	0.845192	1.524980	1.303861	0.270351	0.370776	0.570831	0.353511	0.438390	0.201943	0.311292	0.355352	0.077874	0.110297	0.098663	0.154509	0.094173	0.026823	
4142	W	12/23/2016 20:36:08	5166.147322	83.263136	8.677060	5.516397	0.590888		560.172607	2055.939209	1658.899902	626.938232	430.941193	185.665665	54.155525	10.103930	19.370686	63.626709	60.506271	16.855267	32.064587	6.409053	5.375781	4.150667	7.018442	9.215250	2.174090	0.713588	1.182888	1.847630	1.600363	0.929479	2.403112	1.472245	0.435756	0.903093	0.393915	0.330598	0.097931	0.138748	0.607381	0.209748	0.036790	0.108862	0.347129	0.226097	0.081515	0.024441	0.102147	
4143	W	12/23/2016 20:36:12	2039.759087	60.082445	2.911148	5.820664	0.687091		75.316727	758.703857	807.433960	145.125916	39.336472	122.043671	40.298103	40.497562	40.853886	23.163832	22.301828	10.745863	8.568514	13.939763	5.350217	4.631859	6.860736	7.637850	2.347643	0.678140	0.346627	0.351040	0.572260	0.606928	0.356152	0.198580	0.447285	0.146523	0.915523	0.903150	0.521477	1.417431	0.327086	0.097375	0.278590	0.213308	0.061562	0.035223	0.089303	0.078736	0.089511	
4144	W	12/23/2016 20:36:16	284.237453	41.520044	6.130617	4.041836	0.290130		45.174480	116.577705	55.429386	22.041334	3.679262	6.054010	5.142947	1.366867	14.820000	24.784794	34.341148	19.651234	5.371498	6.684973	0.694797	1.626218	1.342329	3.192511	2.956485	1.332311	1.090125	1.783510	1.102178	0.691114	0.131379	0.481635	0.500792	0.418999	0.365681	0.248885	0.611029	0.148981	0.217873	0.203536	0.187957	0.169128	0.116196	0.182841	0.045336	0.050080	0.092886	
4145	W	12/23/2016 20:36:20	20137.496593	132.206614	9.325949	10.689071	0.431696		282.139862	11016.254883	5876.192871	1629.837402	1018.466858	359.940887	109.626869	86.449379	22.518404	3.392999	14.816040	31.631905	48.147537	22.885019	19.617508	4.719944	2.854467	1.618824	0.731409	2.629642	3.803855	0.646123	0.790747	0.854195	0.601387	0.537226	1.355878	2.510935	2.203165	0.743521	0.441004	0.299507	0.492321	0.418727	0.335409	0.178653	0.312289	0.479923	0.301870	0.031537	0.047105	
4146	W	12/23/2016 20:36:24	8779.414652	96.620535	5.764937	9.713262	0.319730		1027.826050	5930.751953	1516.844238	665.586304	259.135071	130.268127	62.185204	65.381241	73.871887	45.387592	30.003035	27.628853	10.654777	7.851595	25.719349	18.983469	1.286332	1.715380	2.780781	1.271739	0.644340	1.190799	1.212972	0.417889	1.027197	2.597687	2.013311	0.546234	0.918908	0.237472	0.371370	0.479030	0.803497	0.477252	0.262279	0.241312	0.131152	0.224678	0.299552	0.086265	0.023262	
4147	W	12/23/2016 20:36:28	1055.729593	25.283610	6.505269	8.298069	0.352334		284.689117	510.054260	130.584152	227.036743	81.339996	25.954744	18.235430	17.060341	16.746378	11.458576	17.258972	8.234454	1.959857	6.247058	1.056754	1.670329	1.307126	2.688936	2.119096	1.456038	1.726804	0.750598	0.206282	0.772910	1.592637	1.305000	0.813623	1.049487	1.186712	1.261755	0.138687	0.260395	0.523040	0.471694	0.277034	0.215187	0.154634	0.011685	0.201210	0.256175	0.171750	
4148	W	12/23/2016 20:36:32	200.887328	34.006046	10.195738	7.111911	0.531802		15.587855	35.083401	25.037960	23.247726	26.297668	6.490519	13.272816	31.651928	16.642962	12.169668	10.992680	2.900705	2.296009	3.976754	8.088726	7.888602	5.567405	2.202924	1.084921	1.182595	0.157477	1.717721	3.102349	2.377701	1.657896	0.069417	0.880070	1.241690	1.645543	0.459130	0.354183	0.242231	0.266243	0.411343	0.284702	0.276443	0.481093	0.147384	0.074752	0.140190	0.137496	
4149	W	12/23/2016 20:36:36	2233.051653	31.978489	5.046685	6.085120	0.252690		297.506012	941.958801	778.607056	202.570724	44.040245	44.410553	105.878067	69.488899	13.026149	6.484447	26.586712	18.354366	9.465440	0.285094	1.852053	0.933519	0.019826	0.446619	0.621572	2.149690	0.797131	0.341622	0.851883	0.596675	0.309682	0.766153	0.506570	0.795380	1.115042	1.228084	0.408945	0.063695	0.276956	0.319657	0.176729	0.036454	0.095927	0.109516	0.077722	0.018026	0.090265	
4150	W	12/23/2016 20:36:40	180.054502	27.512897	5.290249	3.593949	0.528370		14.004213	29.756567	36.175972	20.179939	22.910990	38.617134	7.792174	5.850748	6.012398	4.975934	7.782646	4.314231	4.609178	6.433998	4.089221	3.516112	1.332947	1.477151	1.740059	1.382464	1.865263	0.401699	0.213315	0.889907	0.537600	0.064520	0.603595	0.672647	0.352024	0.254034	0.363587	0.329850	0.129627	0.025455	0.074874	0.186224	0.128092	0.061163	0.065995	0.143571	0.138689	
4151	W	12/23/2016 20:36:44	402.842865	30.082568	6.921719	4.078216	0.320795		9.820852	150.735855	164.792542	29.979162	6.880312	4.889778	8.357890	8.638168	15.637440	9.354729	3.576989	6.024441	8.816391	5.293743	3.338638	0.855068	1.031464	2.870447	1.852376	1.173501	1.355529	0.504943	1.091481	1.527997	1.268268	0.586900	0.262928	0.438680	0.202067	0.212214	0.283785	0.269179	0.394289	0.323260	0.226218	0.179418	0.181602	0.095201	0.202600	0.190581	0.029292	
4152	W	12/23/2016 20:36:48	101.818919	20.386400	2.348324	5.140282	0.477027		0.866262	13.047508	27.160603	16.520973	9.417707	9.450974	7.011209	8.347940	8.251179	0.681359	1.929466	2.107337	1.362013	2.731632	3.780605	4.078166	1.338468	2.604970	2.383209	1.172007	0.785932	0.047496	0.059858	0.126846	0.156185	0.290494	0.402758	0.604601	0.499925	0.572545	0.812285	0.592700	0.354359	0.070769	0.036376	0.054144	0.207828	0.359825	0.183695	0.052782	0.045198	
4153	W	12/23/2016 20:36:52	8073.837063	107.555489	26.128062	28.640824	0.549965		173.962509	1991.890381	3263.027344	1233.850830	490.795074	384.748779	328.118805	179.565338	100.255020	69.127518	32.457973	20.832909	16.943098	21.672958	14.753593	6.603933	9.276509	9.509656	7.962832	2.987951	3.659353	2.090486	1.598464	6.604094	9.187715	7.783940	10.435511	4.992766	1.789287	0.742017	0.578338	0.041255	0.128102	0.393537	0.197614	0.197685	0.406831	0.484650	0.230762	0.104193	0.134337	
4154	W	12/23/2016 20:36:56	9018.554119	73.603311	8.364514	7.866474	0.512461		5828.513184	7495.116211	1167.503418	194.108795	43.722641	29.643387	41.914021	25.575113	8.756116	2.955948	9.258470	32.813507	17.798193	4.318461	7.538620	4.937694	0.574521	3.008950	2.613365	0.916581	0.666802	1.064798	1.896786	2.740152	1.079394	0.930750	1.160760	1.299405	0.743158	0.072923	0.549500	0.214344	0.151438	0.636054	0.640563	0.292139	0.380605	0.162440	0.113370	0.326593	0.192434	
4155	W	12/23/2016 20:37:00	1753.295443	26.655248	10.655739	9.681247	0.424337		85.957733	1194.723877	183.039902	60.620209	126.877350	36.567085	79.361328	30.165791	6.704431	20.917961	14.317510	2.677587	0.147840	2.718964	5.669141	2.523014	5.856408	4.603979	2.458315	0.636776	2.629088	2.662189	1.670981	2.083422	0.973282	1.849847	1.041206	0.292407	1.151518	0.854419	0.248865	0.356345	0.801517	0.857497	0.583855	0.179167	0.095298	0.433077	0.615595	0.292114	0.028519	
4156	W	12/23/2016 20:37:04	2048.706724	13.148146	4.188560	3.650012	0.319504		62.054878	1023.122131	779.885498	148.610153	16.024147	20.670364	20.671082	10.148067	3.094711	19.765480	6.715090	1.922310	3.104826	1.484516	1.848870	1.519932	2.359430	0.600735	0.307524	0.409565	1.129135	1.361379	0.185579	0.603873	0.499028	0.122630	0.222130	0.126812	0.069921	0.304051	0.422458	0.480169	0.315263	0.303764	0.258852	0.182242	0.186054	0.144432	0.247611	0.194918	0.068705	
4157	W	12/23/2016 20:37:08	2462.244341	115.217678	6.753140	7.083501	0.519090		270.040314	617.110657	378.571381	525.068787	461.628693	67.025620	35.804939	12.981348	73.714798	147.063080	143.275040	29.197613	31.086826	18.902891	6.360089	11.511889	9.449440	4.135203	4.573727	2.862015	0.884608	0.377675	0.738792	0.623303	1.266748	0.580259	1.033911	1.197473	0.532545	0.345314	0.230874	0.412019	0.968554	0.586128	0.070013	0.227232	0.248537	0.090506	0.060204	0.154337	0.345595	
4158	W	12/23/2016 20:37:12	36278.425171	290.722742	20.655218	11.111072	0.501553		594.774292	15460.161133	7675.318359	6534.997559	3329.090088	1713.646851	710.113342	351.633026	248.196335	136.402451	118.866028	70.272102	59.529827	47.838516	26.501232	26.641029	33.239918	16.308750	10.391367	5.516768	4.621813	3.995282	2.856758	2.221876	1.442722	1.301095	2.032920	1.120892	0.392091	1.223256	0.614252	1.057202	0.876575	0.976126	0.651942	0.255065	0.274821	0.052651	0.102050	0.124302	0.055831	
4159	W	12/23/2016 20:37:16	237.768858	34.159281	13.163296	8.292581	0.806492		13.075495	29.628193	5.601932	15.264704	32.110706	29.235910	48.421879	26.311295	12.970004	17.131180	21.093056	9.252206	1.916194	6.155252	3.071338	1.449057	1.554222	3.621371	7.139641	6.094768	3.359771	1.373043	0.965347	0.684092	0.686275	1.023518	0.900694	0.467831	1.441107	1.468066	0.392078	0.555234	0.529150	0.222866	0.043338	0.183073	0.403713	0.361478	0.140336	0.046379	0.113721	
4160	W	12/23/2016 20:37:20	211.790070	30.788018	14.427695	7.571831	0.801880		0.439955	10.154668	8.599338	3.370107	10.471366	63.373920	70.677483	16.799957	11.583372	8.437859	8.322001	4.155368	0.760925	4.523309	3.878836	6.675465	1.647532	2.403293	6.743290	4.174721	1.321631	3.763974	3.172527	0.603609	1.391233	0.998631	0.714456	0.349877	0.946237	1.114354	0.778119	0.246825	0.046281	0.335931	0.543417	0.400171	0.388147	0.240869	0.211380	0.152606	0.104531	
4161	W	12/23/2016 20:37:24	2861.387274	40.159831	2.694359	4.372930	0.459566		35.312611	1534.439819	935.910217	284.976166	49.120613	10.467957	3.972719	3.888534	2.182714	11.574857	24.853678	20.961748	9.901810	4.627128	2.205694	0.434953	0.236640	0.801063	0.990796	0.562568	0.045696	0.476412	0.592064	0.677599	0.340021	0.343434	0.206221	0.290921	0.253394	0.090632	0.432958	0.240412	0.204311	0.227167	0.043393	0.146851	0.551081	0.705988	0.330548	0.164008	0.141611	
4162	W	12/23/2016 20:37:28	431.041346	66.996733	12.775977	4.639933	0.459851		4.337172	20.578775	150.342133	168.172531	44.402836	19.335758	5.554422	4.563439	1.322276	9.904652	6.864523	8.718035	14.147604	12.100777	6.500653	7.941845	9.744678	4.174035	3.669107	2.933730	3.289133	2.725212	2.655391	0.948596	0.223915	0.418539	0.571642	0.018205	0.502128	0.425231	0.155728	0.494924	0.417151	0.146853	0.403847	0.499408	0.338213	0.106484	0.026028	0.034516	0.081034	
4163	W	12/23/2016 20:37:32	1061.072551	20.510229	7.986753	8.674650	0.474409		12.693202	182.486984	544.438721	161.801193	46.454586	9.766892	17.213915	32.712658	45.038410	17.435474	3.723716	0.799375	0.560129	2.304396	6.610347	6.347647	1.656535	0.659036	1.572764	3.740995	1.399227	0.365411	0.411319	1.435484	0.634317	0.078363	0.965998	1.256191	0.899763	1.728933	1.008796	0.319921	0.702519	0.534112	0.394520	0.274057	0.170564	0.165143	0.046062	0.046915	0.082795	
4164	W	12/23/2016 20:37:36	1090.515757	173.220414	65.437723	8.855505	0.606907		223.636871	239.202271	191.594086	96.852020	66.150101	158.069107	122.296822	91.413078	83.964096	29.219723	11.754454	31.705713	21.431627	41.922646	45.550148	12.398045	5.127308	8.839583	6.245344	7.954237	11.299458	18.014385	15.228823	8.380843	4.559978	2.074368	0.749145	0.887627	0.717929	0.338324	0.720372	0.879057	0.361647	0.494870	0.402917	0.182576	0.412240	0.216662	0.051956	0.117649	0.248165	
4165	W	12/23/2016 20:37:40	180.407916	32.368657	6.011666	4.144634	0.435149		14.215542	50.123585	65.894257	38.920483	3.445137	2.113189	1.227020	5.242706	2.821809	4.284039	6.335693	11.962033	6.731932	4.392631	3.704648	2.340300	1.631136	1.286331	0.319647	0.499088	0.818115	1.306143	1.452170	0.926912	1.009238	1.071074	0.421294	0.330952	0.492189	0.349950	0.239534	0.158025	0.080937	0.108426	0.047388	0.056459	0.188642	0.167694	0.222410	0.119541	0.090118	
4166	W	12/23/2016 20:37:44	6952.126241	155.925218	66.109396	29.512712	0.429575		76.575882	2298.514160	3250.468994	629.623108	290.095886	18.522190	201.000641	130.202209	96.615128	22.959642	14.124282	7.690827	37.009850	31.484938	45.008865	18.318874	3.508671	5.830540	7.072654	5.619836	22.005857	12.638205	8.868505	9.156218	7.820775	6.862757	8.050393	6.824369	2.531214	2.276052	0.497598	0.115126	0.099013	0.305413	0.577466	0.578418	0.177824	0.135561	0.147097	0.204999	0.129411	
4167	W	12/23/2016 20:37:48	9020.181276	24.819758	10.183551	4.108168	0.351970		258.942200	5167.893555	2970.177490	523.205322	174.055420	86.408188	57.070049	21.452040	5.476794	4.341763	10.100656	10.155278	3.551265	2.639672	2.674784	1.957828	2.509396	0.250591	1.080944	2.106326	2.529657	0.897224	0.557377	1.873329	2.219638	0.375123	0.606725	0.526067	0.171690	0.089225	0.466223	0.216486	0.132628	0.242838	0.395672	0.224003	0.283840	0.137368	0.101201	0.106885	0.032195	
4168	W	12/23/2016 20:37:52	448.407272	13.779077	7.254915	6.221825	0.469747		38.591095	182.068939	140.742371	35.571556	24.070166	20.983232	6.074122	11.857483	8.869170	12.420350	5.749883	1.608162	2.179083	2.100358	2.460964	1.636538	1.447530	0.834941	1.511500	2.109294	1.539681	0.545049	2.156839	0.349018	0.555033	0.173572	0.583198	1.005649	1.057275	0.693134	0.322338	0.406594	0.366954	0.186694	0.197332	0.329586	0.283813	0.304277	0.154527	0.053776	0.103104	
4169	W	12/23/2016 20:37:56	591.475525	26.557972	8.474301	3.714918	0.543621		14.317495	211.933258	209.202057	19.401253	14.304949	25.443218	33.241753	36.898384	10.684725	14.778688	15.587240	7.481357	2.332279	1.615270	2.317602	2.602195	0.789266	3.743844	5.676159	4.732681	1.440720	0.943794	0.546756	0.248891	0.561460	0.175631	0.460821	0.425936	0.168310	0.294230	0.333427	0.797289	0.247910	0.033524	0.032141	0.060084	0.105253	0.110615	0.158296	0.138332	0.173117	
4170	W	12/23/2016 20:38:00	4480.685479	39.240850	10.709619	7.775980	0.447342		905.002502	3511.248535	674.019165	155.014603	82.511406	15.136244	9.597203	4.740643	13.009320	7.448466	7.959894	5.726921	7.079271	5.416948	0.794683	6.574551	6.794014	3.776651	3.077811	3.924422	2.195522	1.331940	0.898859	0.839544	1.519332	1.078838	0.519660	0.829399	1.302134	1.272696	0.672092	0.224490	0.292294	0.522268	0.337230	0.035452	0.093950	0.140389	0.092410	0.242998	0.119682	
